UF;MUNICIPIO;code_muni;code_muni2;CAPITALUF;DISTANCIABRASILIA;DISTANCIACAPITAL;MUNICIPIOX;MUNICIPIOY;CAPITALX;CAPITALY
PB;Manaíra;250900;2509008;João Pessoa;1391.58;368.79;-7.706;-38.154;-7.115;-34.863
PB;Marcação;250905;2509057;João Pessoa;1726.94;41.87;-6.770;-35.015;-7.115;-34.863
PB;Mari;250910;2509107;João Pessoa;1680.79;50.69;-7.060;-35.319;-7.115;-34.863
PB;Marizópolis;250915;2509156;João Pessoa;1441.17;385.73;-6.842;-38.347;-7.115;-34.863
PB;Massaranduba;250920;2509206;João Pessoa;1629.88;102.60;-7.200;-35.789;-7.115;-34.863
PB;Mataraca;250930;2509305;João Pessoa;1735.03;60.81;-6.601;-35.051;-7.115;-34.863
PB;Matinhas;250933;2509339;João Pessoa;1636.83;99.75;-7.125;-35.767;-7.115;-34.863
PB;Mato Grosso;250937;2509370;João Pessoa;1514.37;322.52;-6.534;-37.725;-7.115;-34.863
PB;Maturéia;250939;2509396;João Pessoa;1490.53;275.00;-7.267;-37.351;-7.115;-34.863
PB;Mogeiro;250940;2509404;João Pessoa;1650.87;70.97;-7.299;-35.479;-7.115;-34.863
PB;Montadas;250950;2509503;João Pessoa;1622.48;120.97;-7.088;-35.959;-7.115;-34.863
PB;Monte Horebe;250960;2509602;João Pessoa;1393.35;410.90;-7.215;-38.586;-7.115;-34.863
PB;Monteiro;250970;2509701;João Pessoa;1466.74;263.28;-7.889;-37.120;-7.115;-34.863
PB;Mulungu;250980;2509800;João Pessoa;1670.49;66.87;-7.024;-35.462;-7.115;-34.863
PB;Natuba;250990;2509909;João Pessoa;1622.42;95.71;-7.641;-35.550;-7.115;-34.863
PB;Nazarezinho;251000;2510006;João Pessoa;1437.16;382.71;-6.916;-38.325;-7.115;-34.863
PB;Nova Floresta;251010;2510105;João Pessoa;1645.61;165.16;-6.455;-36.203;-7.115;-34.863
PB;Nova Olinda;251020;2510204;João Pessoa;1417.44;352.97;-7.480;-38.042;-7.115;-34.863
PB;Nova Palmeira;251030;2510303;João Pessoa;1611.23;178.72;-6.678;-36.421;-7.115;-34.863
PB;Olho D'Água;251040;2510402;João Pessoa;1460.04;318.87;-7.228;-37.751;-7.115;-34.863
PB;Olivedos;251050;2510501;João Pessoa;1604.37;153.02;-6.991;-36.244;-7.115;-34.863
PB;Ouro Velho;251060;2510600;João Pessoa;1482.47;258.59;-7.620;-37.152;-7.115;-34.863
PB;Parari;251065;2510659;João Pessoa;1545.95;199.11;-7.321;-36.656;-7.115;-34.863
PB;Passagem;251070;2510709;João Pessoa;1525.24;241.21;-7.138;-37.049;-7.115;-34.863
PB;Patos;251080;2510808;João Pessoa;1514.08;266.91;-7.024;-37.280;-7.115;-34.863
PB;Paulista;251090;2510907;João Pessoa;1517.89;310.27;-6.594;-37.624;-7.115;-34.863
PB;Pedra Branca;251100;2511004;João Pessoa;1419.21;355.21;-7.427;-38.068;-7.115;-34.863
PB;Pedra Lavrada;251110;2511103;João Pessoa;1600.60;182.87;-6.757;-36.480;-7.115;-34.863
PB;Pedras de Fogo;251120;2511202;João Pessoa;1676.86;42.39;-7.402;-35.116;-7.115;-34.863
PB;Piancó;251130;2511301;João Pessoa;1447.63;338.39;-7.198;-37.929;-7.115;-34.863
PB;Picuí;251140;2511400;João Pessoa;1626.11;175.48;-6.555;-36.349;-7.115;-34.863
PB;Pilar;251150;2511509;João Pessoa;1672.55;46.95;-7.267;-35.260;-7.115;-34.863
PB;Pilões;251160;2511608;João Pessoa;1664.49;87.16;-6.902;-35.623;-7.115;-34.863
PB;Pilõezinhos;251170;2511707;João Pessoa;1676.48;79.65;-6.844;-35.531;-7.115;-34.863
PB;Pirpirituba;251180;2511806;João Pessoa;1683.61;79.47;-6.780;-35.499;-7.115;-34.863
PB;Pitimbu;251190;2511905;João Pessoa;1700.42;40.03;-7.471;-34.809;-7.115;-34.863
PB;Pocinhos;251200;2512002;João Pessoa;1614.33;132.26;-7.077;-36.061;-7.115;-34.863
PB;Poço Dantas;251203;2512036;João Pessoa;1464.37;408.79;-6.403;-38.495;-7.115;-34.863
PB;Poço de José de Moura;251207;2512077;João Pessoa;1449.31;407.31;-6.575;-38.512;-7.115;-34.863
PB;Pombal;251210;2512101;João Pessoa;1490.17;326.67;-6.770;-37.802;-7.115;-34.863
PB;Prata;251220;2512200;João Pessoa;1483.77;252.71;-7.691;-37.080;-7.115;-34.863
PB;Princesa Isabel;251230;2512309;João Pessoa;1402.76;351.98;-7.737;-37.993;-7.115;-34.863
PB;Puxinanã;251240;2512408;João Pessoa;1617.37;121.25;-7.161;-35.961;-7.115;-34.863
PB;Queimadas;251250;2512507;João Pessoa;1609.73;117.32;-7.358;-35.898;-7.115;-34.863
PB;Quixabá;251260;2512606;João Pessoa;1524.52;252.43;-7.031;-37.149;-7.115;-34.863
PB;Remígio;251270;2512705;João Pessoa;1645.98;109.73;-6.903;-35.834;-7.115;-34.863
PB;Pedro Régis;251272;2512721;João Pessoa;1711.26;71.89;-6.633;-35.297;-7.115;-34.863
PB;Riachão;251274;2512747;João Pessoa;1686.57;106.86;-6.550;-35.646;-7.115;-34.863
PB;Riachão do Bacamarte;251275;2512754;João Pessoa;1637.90;89.73;-7.243;-35.666;-7.115;-34.863
PB;Riachão do Poço;251276;2512762;João Pessoa;1677.90;47.32;-7.142;-35.291;-7.115;-34.863
PB;Riacho de Santo Antônio;251278;2512788;João Pessoa;1564.65;156.49;-7.693;-36.157;-7.115;-34.863
PB;Riacho dos Cavalos;251280;2512804;João Pessoa;1527.27;316.78;-6.443;-37.651;-7.115;-34.863
PB;Rio Tinto;251290;2512903;João Pessoa;1718.90;42.22;-6.803;-35.081;-7.115;-34.863
PB;Salgadinho;251300;2513000;João Pessoa;1545.03;218.70;-7.103;-36.845;-7.115;-34.863
PB;Salgado de São Félix;251310;2513109;João Pessoa;1650.49;69.20;-7.357;-35.441;-7.115;-34.863
PB;Santa Cecília;251315;2513158;João Pessoa;1586.52;131.77;-7.739;-35.879;-7.115;-34.863
PB;Santa Cruz;251320;2513208;João Pessoa;1487.70;359.07;-6.533;-38.062;-7.115;-34.863
PB;Santa Helena;251330;2513307;João Pessoa;1428.06;419.01;-6.720;-38.638;-7.115;-34.863
PB;Santa Inês;251335;2513356;João Pessoa;1365.00;410.90;-7.621;-38.554;-7.115;-34.863
PB;Santa Luzia;251340;2513406;João Pessoa;1555.30;228.52;-6.872;-36.919;-7.115;-34.863
PB;Santana de Mangueira;251350;2513505;João Pessoa;1388.04;385.69;-7.555;-38.332;-7.115;-34.863
PB;Santana dos Garrotes;251360;2513604;João Pessoa;1429.14;345.78;-7.384;-37.986;-7.115;-34.863
PB;Santarém;251365;2513653;João Pessoa;1458.86;404.92;-6.490;-38.476;-7.115;-34.863
PB;Santa Rita;251370;2513703;João Pessoa;1707.75;12.69;-7.114;-34.978;-7.115;-34.863
PB;Santa Teresinha;251380;2513802;João Pessoa;1493.04;285.67;-7.116;-37.452;-7.115;-34.863
PB;Santo André;251385;2513851;João Pessoa;1555.08;195.61;-7.218;-36.633;-7.115;-34.863
PB;São Bento;251390;2513901;João Pessoa;1540.05;294.18;-6.486;-37.451;-7.115;-34.863
PB;São Bentinho;251392;2513927;João Pessoa;1486.18;317.20;-6.901;-37.729;-7.115;-34.863
PB;São Domingos do Cariri;251394;2513943;João Pessoa;1543.98;182.57;-7.636;-36.433;-7.115;-34.863
PB;São Domingos;251396;2513968;João Pessoa;1475.55;341.49;-6.814;-37.942;-7.115;-34.863
PB;São Francisco;251398;2513984;João Pessoa;1478.48;360.93;-6.619;-38.094;-7.115;-34.863
PB;São João do Cariri;251400;2514008;João Pessoa;1551.80;186.75;-7.391;-36.533;-7.115;-34.863
PB;São João do Tigre;251410;2514107;João Pessoa;1477.90;243.63;-8.079;-36.848;-7.115;-34.863
PB;São José da Lagoa Tapada;251420;2514206;João Pessoa;1448.21;364.59;-6.941;-38.162;-7.115;-34.863
PB;São José de Caiana;251430;2514305;João Pessoa;1413.57;379.58;-7.249;-38.301;-7.115;-34.863
PB;São José de Espinharas;251440;2514404;João Pessoa;1523.24;273.47;-6.847;-37.326;-7.115;-34.863
PB;São José dos Ramos;251445;2514453;João Pessoa;1662.48;59.43;-7.251;-35.384;-7.115;-34.863
PB;São José de Piranhas;251450;2514503;João Pessoa;1407.27;401.52;-7.121;-38.502;-7.115;-34.863
PB;São José de Princesa;251455;2514552;João Pessoa;1394.25;362.93;-7.738;-38.094;-7.115;-34.863
PB;São José do Bonfim;251460;2514602;João Pessoa;1501.56;269.93;-7.163;-37.309;-7.115;-34.863
PB;São José do Brejo do Cruz;251465;2514651;João Pessoa;1568.83;292.62;-6.213;-37.352;-7.115;-34.863
PB;São José do Sabugi;251470;2514701;João Pessoa;1572.31;216.99;-6.776;-36.799;-7.115;-34.863
PB;São José dos Cordeiros;251480;2514800;João Pessoa;1527.99;216.73;-7.391;-36.808;-7.115;-34.863
PB;São Mamede;251490;2514909;João Pessoa;1536.49;247.32;-6.927;-37.096;-7.115;-34.863
PB;São Miguel de Taipu;251500;2515005;João Pessoa;1678.13;41.12;-7.250;-35.210;-7.115;-34.863
PB;São Sebastião de Lagoa de Roça;251510;2515104;João Pessoa;1633.68;107.31;-7.083;-35.835;-7.115;-34.863
PB;São Sebastião do Umbuzeiro;251520;2515203;João Pessoa;1458.73;263.22;-8.152;-37.010;-7.115;-34.863
PB;Sapé;251530;2515302;João Pessoa;1686.15;40.89;-7.095;-35.233;-7.115;-34.863
PB;Seridó;251540;2515401;João Pessoa;1594.75;171.03;-6.934;-36.402;-7.115;-34.863
PB;Serra Branca;251550;2515500;João Pessoa;1534.03;202.92;-7.483;-36.665;-7.115;-34.863
PB;Serra da Raiz;251560;2515609;João Pessoa;1694.73;79.86;-6.687;-35.444;-7.115;-34.863
PB;Serra Grande;251570;2515708;João Pessoa;1410.60;387.07;-7.215;-38.370;-7.115;-34.863
PB;Serra Redonda;251580;2515807;João Pessoa;1641.41;89.86;-7.178;-35.675;-7.115;-34.863
PB;Serraria;251590;2515906;João Pessoa;1669.18;91.10;-6.820;-35.633;-7.115;-34.863
PB;Sertãozinho;251593;2515930;João Pessoa;1690.57;75.65;-6.751;-35.442;-7.115;-34.863
PB;Sobrado;251597;2515971;João Pessoa;1682.42;41.61;-7.144;-35.239;-7.115;-34.863
PB;Solânea;251600;2516003;João Pessoa;1666.46;99.39;-6.778;-35.697;-7.115;-34.863
PB;Soledade;251610;2516102;João Pessoa;1589.53;165.64;-7.057;-36.363;-7.115;-34.863
PB;Sossêgo;251615;2516151;João Pessoa;1619.01;158.28;-6.769;-36.254;-7.115;-34.863
PB;Sousa;251620;2516201;João Pessoa;1456.62;373.84;-6.761;-38.231;-7.115;-34.863
PB;Sumé;251630;2516300;João Pessoa;1502.42;230.88;-7.672;-36.880;-7.115;-34.863
PB;Tacima;251640;2516409;João Pessoa;1691.65;110.29;-6.488;-35.637;-7.115;-34.863
PB;Taperoá;251650;2516508;João Pessoa;1539.22;216.92;-7.207;-36.827;-7.115;-34.863
PB;Tavares;251660;2516607;João Pessoa;1419.69;337.49;-7.636;-37.878;-7.115;-34.863
PB;Teixeira;251670;2516706;João Pessoa;1501.86;264.06;-7.223;-37.254;-7.115;-34.863
PB;Tenório;251675;2516755;João Pessoa;1574.81;195.84;-6.942;-36.629;-7.115;-34.863
PB;Triunfo;251680;2516805;João Pessoa;1442.45;416.52;-6.579;-38.597;-7.115;-34.863
PB;Uiraúna;251690;2516904;João Pessoa;1461.57;397.42;-6.518;-38.412;-7.115;-34.863
PB;Umbuzeiro;251700;2517001;João Pessoa;1608.62;109.43;-7.696;-35.664;-7.115;-34.863
PB;Várzea;251710;2517100;João Pessoa;1556.45;238.07;-6.772;-36.992;-7.115;-34.863
PB;Vieirópolis;251720;2517209;João Pessoa;1474.54;380.67;-6.507;-38.256;-7.115;-34.863
PB;Zabelê;251740;2517407;João Pessoa;1456.04;268.52;-8.076;-37.098;-7.115;-34.863
PE;Abreu E Lima;260005;2600054;Recife;1664.72;15.97;-7.912;-34.903;-8.054;-34.881
PE;Afogados da Ingazeira;260010;2600104;Recife;1431.64;305.63;-7.751;-37.639;-8.054;-34.881
PE;Afrânio;260020;2600203;Recife;1103.80;675.79;-8.515;-41.005;-8.054;-34.881
PE;Agrestina;260030;2600302;Recife;1535.48;125.41;-8.458;-35.945;-8.054;-34.881
PE;Água Preta;260040;2600401;Recife;1559.15;101.91;-8.707;-35.531;-8.054;-34.881
PE;Águas Belas;260050;2600500;Recife;1387.41;273.09;-9.111;-37.123;-8.054;-34.881
PE;Alagoinha;260060;2600609;Recife;1459.23;213.50;-8.466;-36.776;-8.054;-34.881
PE;Aliança;260070;2600708;Recife;1653.72;63.26;-7.603;-35.231;-8.054;-34.881
PE;Altinho;260080;2600807;Recife;1523.04;138.39;-8.490;-36.059;-8.054;-34.881
PE;Amaraji;260090;2600906;Recife;1585.49;72.81;-8.383;-35.453;-8.054;-34.881
PE;Angelim;260100;2601003;Recife;1477.97;180.33;-8.890;-36.286;-8.054;-34.881
PE;Araçoiaba;260105;2601052;Recife;1654.85;37.37;-7.790;-35.091;-8.054;-34.881
PE;Araripina;260110;2601102;Recife;1218.95;621.05;-7.576;-40.498;-8.054;-34.881
PE;Arcoverde;260120;2601201;Recife;1437.31;242.55;-8.419;-37.054;-8.054;-34.881
PE;Barra de Guabiraba;260130;2601300;Recife;1564.27;94.70;-8.420;-35.658;-8.054;-34.881
PE;Barreiros;260140;2601409;Recife;1585.31;91.34;-8.818;-35.186;-8.054;-34.881
PE;Belém de Maria;260150;2601508;Recife;1538.67;119.59;-8.614;-35.809;-8.054;-34.881
PE;Belém do São Francisco;260160;2601607;Recife;1247.92;455.90;-8.758;-38.964;-8.054;-34.881
PE;Belo Jardim;260170;2601706;Recife;1499.29;172.69;-8.336;-36.424;-8.054;-34.881
PE;Betânia;260180;2601805;Recife;1361.06;347.92;-8.276;-38.034;-8.054;-34.881
PE;Bezerros;260190;2601904;Recife;1562.84;102.77;-8.233;-35.797;-8.054;-34.881
PE;Bodocó;260200;2602001;Recife;1243.59;558.13;-7.778;-39.941;-8.054;-34.881
PE;Bom Conselho;260210;2602100;Recife;1424.76;233.49;-9.170;-36.680;-8.054;-34.881
PE;Bom Jardim;260220;2602209;Recife;1609.23;82.88;-7.796;-35.587;-8.054;-34.881
PE;Bonito;260230;2602308;Recife;1554.70;104.15;-8.470;-35.729;-8.054;-34.881
PE;Brejão;260240;2602407;Recife;1443.38;215.01;-9.030;-36.569;-8.054;-34.881
PE;Brejinho;260250;2602506;Recife;1490.13;276.36;-7.349;-37.286;-8.054;-34.881
PE;Brejo da Madre de Deus;260260;2602605;Recife;1516.15;164.35;-8.146;-36.371;-8.054;-34.881
PE;Buenos Aires;260270;2602704;Recife;1637.26;61.18;-7.726;-35.327;-8.054;-34.881
PE;Buíque;260280;2602803;Recife;1415.01;258.17;-8.623;-37.156;-8.054;-34.881
PE;Cabo de Santo Agostinho;260290;2602902;Recife;1630.10;30.96;-8.287;-35.035;-8.054;-34.881
PE;Cabrobó;260300;2603009;Recife;1237.08;489.67;-8.512;-39.307;-8.054;-34.881
PE;Cachoeirinha;260310;2603108;Recife;1507.32;156.33;-8.486;-36.233;-8.054;-34.881
PE;Caetés;260320;2603207;Recife;1453.95;207.63;-8.773;-36.623;-8.054;-34.881
PE;Calçado;260330;2603306;Recife;1482.41;177.20;-8.742;-36.334;-8.054;-34.881
PE;Calumbi;260340;2603405;Recife;1374.90;360.18;-7.941;-38.150;-8.054;-34.881
PE;Camaragibe;260345;2603454;Recife;1650.88;11.57;-8.022;-34.981;-8.054;-34.881
PE;Camocim de São Félix;260350;2603504;Recife;1558.35;102.72;-8.359;-35.762;-8.054;-34.881
PE;Camutanga;260360;2603603;Recife;1662.27;83.97;-7.407;-35.274;-8.054;-34.881
PE;Canhotinho;260370;2603702;Recife;1487.27;170.98;-8.882;-36.191;-8.054;-34.881
PE;Capoeiras;260380;2603801;Recife;1455.92;206.45;-8.735;-36.627;-8.054;-34.881
PE;Carnaíba;260390;2603900;Recife;1414.66;322.01;-7.805;-37.794;-8.054;-34.881
PE;Carnaubeira da Penha;260392;2603926;Recife;1297.64;426.21;-8.322;-38.744;-8.054;-34.881
PE;Carpina;260400;2604007;Recife;1636.06;46.97;-7.851;-35.255;-8.054;-34.881
PE;Caruaru;260410;2604106;Recife;1543.37;123.18;-8.283;-35.976;-8.054;-34.881
PE;Casinhas;260415;2604155;Recife;1600.61;98.85;-7.741;-35.721;-8.054;-34.881
PE;Catende;260420;2604205;Recife;1544.10;114.48;-8.667;-35.717;-8.054;-34.881
PE;Cedro;260430;2604304;Recife;1302.41;481.42;-7.722;-39.239;-8.054;-34.881
PE;Chã de Alegria;260440;2604403;Recife;1630.71;37.03;-8.001;-35.213;-8.054;-34.881
PE;Chã Grande;260450;2604502;Recife;1593.36;67.15;-8.238;-35.462;-8.054;-34.881
PE;Condado;260460;2604601;Recife;1666.15;57.64;-7.586;-35.106;-8.054;-34.881
PE;Correntes;260470;2604700;Recife;1459.80;199.17;-9.129;-36.330;-8.054;-34.881
PE;Cortês;260480;2604809;Recife;1572.14;86.11;-8.470;-35.541;-8.054;-34.881
PE;Cumaru;260490;2604908;Recife;1586.05;90.00;-8.006;-35.697;-8.054;-34.881
PE;Cupira;260500;2605004;Recife;1525.42;133.23;-8.617;-35.950;-8.054;-34.881
PE;Custódia;260510;2605103;Recife;1407.75;304.10;-8.088;-37.643;-8.054;-34.881
PE;Dormentes;260515;2605152;Recife;1126.80;649.62;-8.447;-40.771;-8.054;-34.881
PE;Escada;260520;2605202;Recife;1608.22;50.75;-8.359;-35.224;-8.054;-34.881
PE;Exu;260530;2605301;Recife;1281.51;536.94;-7.512;-39.724;-8.054;-34.881
PE;Feira Nova;260540;2605400;Recife;1617.61;57.10;-7.951;-35.389;-8.054;-34.881
PE;Fernando de Noronha;260545;2605459;Recife;2154.56;542.36;-3.840;-32.411;-8.054;-34.881
PE;Ferreiros;260550;2605509;Recife;1662.36;78.36;-7.448;-35.244;-8.054;-34.881
PE;Flores;260560;2605608;Recife;1395.01;341.36;-7.866;-37.975;-8.054;-34.881
PE;Floresta;260570;2605707;Recife;1292.66;410.18;-8.601;-38.568;-8.054;-34.881
PE;Frei Miguelinho;260580;2605806;Recife;1570.69;114.23;-7.940;-35.912;-8.054;-34.881
PE;Gameleira;260590;2605905;Recife;1579.80;81.07;-8.584;-35.387;-8.054;-34.881
PE;Garanhuns;260600;2606002;Recife;1458.80;200.18;-8.890;-36.493;-8.054;-34.881
PE;Glória do Goitá;260610;2606101;Recife;1623.29;45.73;-8.002;-35.293;-8.054;-34.881
PE;Goiana;260620;2606200;Recife;1677.10;56.44;-7.561;-35.003;-8.054;-34.881
PE;Granito;260630;2606309;Recife;1273.52;522.77;-7.716;-39.615;-8.054;-34.881
PE;Gravatá;260640;2606408;Recife;1586.11;77.05;-8.201;-35.565;-8.054;-34.881
PE;Iati;260650;2606507;Recife;1416.82;242.59;-9.046;-36.846;-8.054;-34.881
PE;Ibimirim;260660;2606606;Recife;1372.90;313.78;-8.541;-37.690;-8.054;-34.881
PE;Ibirajuba;260670;2606705;Recife;1506.46;154.37;-8.581;-36.179;-8.054;-34.881
PE;Igarassu;260680;2606804;Recife;1669.17;24.62;-7.834;-34.906;-8.054;-34.881
PE;Iguaraci;260690;2606903;Recife;1436.32;291.10;-7.835;-37.515;-8.054;-34.881
PE;Inajá;260700;2607000;Recife;1336.91;337.47;-8.903;-37.827;-8.054;-34.881
PE;Ingazeira;260710;2607109;Recife;1452.17;287.17;-7.676;-37.460;-8.054;-34.881
PE;Ipojuca;260720;2607208;Recife;1620.83;43.33;-8.399;-35.064;-8.054;-34.881
PE;Ipubi;260730;2607307;Recife;1238.21;582.00;-7.652;-40.149;-8.054;-34.881
PE;Itacuruba;260740;2607406;Recife;1264.78;429.34;-8.834;-38.704;-8.054;-34.881
PE;Itaíba;260750;2607505;Recife;1370.25;296.70;-8.948;-37.423;-8.054;-34.881
PE;Ilha de Itamaracá;260760;2607604;Recife;1681.78;34.56;-7.748;-34.826;-8.054;-34.881
PE;Itambé;260765;2607653;Recife;1676.62;76.04;-7.410;-35.113;-8.054;-34.881
PE;Itapetim;260770;2607703;Recife;1496.21;265.29;-7.378;-37.190;-8.054;-34.881
PE;Itapissuma;260775;2607752;Recife;1674.00;30.94;-7.776;-34.892;-8.054;-34.881
PE;Itaquitinga;260780;2607802;Recife;1661.40;49.34;-7.668;-35.102;-8.054;-34.881
PE;Jaboatão dos Guararapes;260790;2607901;Recife;1642.28;16.15;-8.113;-35.015;-8.054;-34.881
PE;Jaqueira;260795;2607950;Recife;1533.48;125.16;-8.727;-35.793;-8.054;-34.881
PE;Jataúba;260800;2608008;Recife;1515.02;177.96;-7.990;-36.496;-8.054;-34.881
PE;Jatobá;260805;2608057;Recife;1279.34;393.05;-9.183;-38.269;-8.054;-34.881
PE;João Alfredo;260810;2608107;Recife;1605.36;80.91;-7.856;-35.588;-8.054;-34.881
PE;Joaquim Nabuco;260820;2608206;Recife;1563.80;95.72;-8.624;-35.533;-8.054;-34.881
PE;Jucati;260825;2608255;Recife;1470.35;191.17;-8.706;-36.489;-8.054;-34.881
PE;Jupi;260830;2608305;Recife;1476.77;183.93;-8.712;-36.415;-8.054;-34.881
PE;Jurema;260840;2608404;Recife;1502.14;156.56;-8.718;-36.136;-8.054;-34.881
PE;Lagoa do Carro;260845;2608453;Recife;1630.48;53.64;-7.845;-35.320;-8.054;-34.881
PE;Lagoa de Itaenga;260850;2608503;Recife;1627.61;46.91;-7.936;-35.290;-8.054;-34.881
PE;Lagoa do Ouro;260860;2608602;Recife;1447.87;210.56;-9.127;-36.459;-8.054;-34.881
PE;Lagoa dos Gatos;260870;2608701;Recife;1527.60;130.68;-8.658;-35.900;-8.054;-34.881
PE;Lagoa Grande;260875;2608750;Recife;1122.33;602.02;-8.997;-40.272;-8.054;-34.881
PE;Lajedo;260880;2608800;Recife;1488.43;172.23;-8.664;-36.320;-8.054;-34.881
PE;Limoeiro;260890;2608909;Recife;1616.74;65.74;-7.875;-35.450;-8.054;-34.881
PE;Macaparana;260900;2609006;Recife;1636.67;83.96;-7.555;-35.453;-8.054;-34.881
PE;Machados;260910;2609105;Recife;1622.72;80.94;-7.686;-35.515;-8.054;-34.881
PE;Manari;260915;2609154;Recife;1350.77;318.58;-8.964;-37.628;-8.054;-34.881
PE;Maraial;260920;2609204;Recife;1525.66;133.45;-8.803;-35.829;-8.054;-34.881
PE;Mirandiba;260930;2609303;Recife;1313.76;423.57;-8.119;-38.728;-8.054;-34.881
PE;Moreno;260940;2609402;Recife;1634.77;24.33;-8.119;-35.092;-8.054;-34.881
PE;Nazaré da Mata;260950;2609501;Recife;1645.29;51.62;-7.742;-35.228;-8.054;-34.881
PE;Olinda;260960;2609600;Recife;1663.35;5.76;-8.009;-34.855;-8.054;-34.881
PE;Orobó;260970;2609709;Recife;1611.10;86.53;-7.745;-35.602;-8.054;-34.881
PE;Orocó;260980;2609808;Recife;1204.92;523.20;-8.620;-39.602;-8.054;-34.881
PE;Ouricuri;260990;2609907;Recife;1224.43;573.05;-7.883;-40.082;-8.054;-34.881
PE;Palmares;261000;2610004;Recife;1554.83;104.93;-8.683;-35.592;-8.054;-34.881
PE;Palmeirina;261010;2610103;Recife;1467.49;190.81;-9.004;-36.326;-8.054;-34.881
PE;Panelas;261020;2610202;Recife;1517.42;141.13;-8.664;-36.006;-8.054;-34.881
PE;Paranatama;261030;2610301;Recife;1441.71;217.91;-8.921;-36.658;-8.054;-34.881
PE;Parnamirim;261040;2610400;Recife;1247.04;517.12;-8.091;-39.578;-8.054;-34.881
PE;Passira;261050;2610509;Recife;1597.32;77.35;-7.995;-35.581;-8.054;-34.881
PE;Paudalho;261060;2610608;Recife;1640.10;37.27;-7.897;-35.180;-8.054;-34.881
PE;Paulista;261070;2610707;Recife;1665.75;12.60;-7.941;-34.873;-8.054;-34.881
PE;Pedra;261080;2610806;Recife;1442.40;231.97;-8.497;-36.941;-8.054;-34.881
PE;Pesqueira;261090;2610905;Recife;1473.33;202.59;-8.358;-36.696;-8.054;-34.881
PE;Petrolândia;261100;2611002;Recife;1283.81;392.82;-9.069;-38.303;-8.054;-34.881
PE;Petrolina;261110;2611101;Recife;1073.47;636.11;-9.393;-40.508;-8.054;-34.881
PE;Poção;261120;2611200;Recife;1483.61;201.32;-8.186;-36.705;-8.054;-34.881
PE;Pombos;261130;2611309;Recife;1605.33;57.51;-8.141;-35.396;-8.054;-34.881
PE;Primavera;261140;2611408;Recife;1597.79;60.49;-8.331;-35.354;-8.054;-34.881
PE;Quipapá;261150;2611507;Recife;1507.12;151.27;-8.828;-36.012;-8.054;-34.881
PE;Quixaba;261153;2611533;Recife;1416.17;328.90;-7.720;-37.848;-8.054;-34.881
PE;Recife;261160;2611606;Recife;1658.25;0.00;-8.054;-34.881;-8.054;-34.881
PE;Riacho das Almas;261170;2611705;Recife;1563.58;107.70;-8.134;-35.856;-8.054;-34.881
PE;Ribeirão;261180;2611804;Recife;1584.73;74.88;-8.514;-35.378;-8.054;-34.881
PE;Rio Formoso;261190;2611903;Recife;1596.60;74.41;-8.664;-35.159;-8.054;-34.881
PE;Sairé;261200;2612000;Recife;1565.40;95.78;-8.328;-35.706;-8.054;-34.881
PE;Salgadinho;261210;2612109;Recife;1596.25;83.84;-7.936;-35.633;-8.054;-34.881
PE;Salgueiro;261220;2612208;Recife;1285.54;466.70;-8.067;-39.120;-8.054;-34.881
PE;Saloá;261230;2612307;Recife;1435.62;223.60;-8.976;-36.688;-8.054;-34.881
PE;Sanharó;261240;2612406;Recife;1484.86;188.56;-8.361;-36.566;-8.054;-34.881
PE;Santa Cruz;261245;2612455;Recife;1176.41;600.80;-8.240;-40.336;-8.054;-34.881
PE;Santa Cruz da Baixa Verde;261247;2612471;Recife;1383.30;361.27;-7.821;-38.153;-8.054;-34.881
PE;Santa Cruz do Capibaribe;261250;2612505;Recife;1543.20;146.19;-7.957;-36.205;-8.054;-34.881
PE;Santa Filomena;261255;2612554;Recife;1161.56;631.44;-8.163;-40.616;-8.054;-34.881
PE;Santa Maria da Boa Vista;261260;2612604;Recife;1172.64;550.24;-8.809;-39.825;-8.054;-34.881
PE;Santa Maria do Cambucá;261270;2612703;Recife;1577.96;114.93;-7.840;-35.902;-8.054;-34.881
PE;Santa Terezinha;261280;2612802;Recife;1471.70;296.08;-7.378;-37.480;-8.054;-34.881
PE;São Benedito do Sul;261290;2612901;Recife;1513.89;144.59;-8.808;-35.952;-8.054;-34.881
PE;São Bento do Una;261300;2613008;Recife;1485.76;179.71;-8.523;-36.444;-8.054;-34.881
PE;São Caitano;261310;2613107;Recife;1525.45;142.15;-8.326;-36.143;-8.054;-34.881
PE;São João;261320;2613206;Recife;1471.29;187.26;-8.876;-36.367;-8.054;-34.881
PE;São Joaquim do Monte;261330;2613305;Recife;1550.05;109.93;-8.432;-35.804;-8.054;-34.881
PE;São José da Coroa Grande;261340;2613404;Recife;1584.43;98.34;-8.898;-35.148;-8.054;-34.881
PE;São José do Belmonte;261350;2613503;Recife;1330.25;427.71;-7.861;-38.760;-8.054;-34.881
PE;São José do Egito;261360;2613602;Recife;1481.92;271.29;-7.479;-37.274;-8.054;-34.881
